CountryName|City Parent Division|CityName|Variant Names|Coordinate
Mexico|Veracruz|Coatepec|\N|-96.96,19.46,0
Mexico|Veracruz|Papantla de Olarte|Papantla|-97.32,20.45,0
Mexico|Veracruz|Acayucan|\N|-94.91,17.95,0
Mexico|Veracruz|Tierra Blanca|\N|-96.36,18.45,0
Mexico|Veracruz|Las Choapas|\N|-94.1,17.91,0
Mexico|Veracruz|Pánuco|\N|-98.19,22.05,0
Mexico|Veracruz|Río Blanco|Tenango de Río Blanco|-97.11,18.83,0
Mexico|Veracruz|Perote|\N|-97.25,19.56,0
Mexico|Veracruz|Tlapacoyan|\N|-97.21,19.96,0
Mexico|Veracruz|Coatzintla|\N|-97.46,20.49,0
Mexico|Veracruz|Ciudad Mendoza|Mendoza|-97.18,18.8,0
Mexico|Veracruz|Agua Dulce|\N|-94.14,18.14,0
Mexico|Veracruz|Jáltipan de Morelos|Jáltipan|-94.71,17.97,0
Mexico|Veracruz|Huatusco de Chicuellar|Huatusco|-96.97,19.15,0
Mexico|Veracruz|Tantoyuca|\N|-98.23,21.35,0
Mexico|Veracruz|Cosamaloapan|\N|-95.79,18.38,0
Mexico|Veracruz|Catemaco|\N|-95.11,18.43,0
Mexico|Veracruz|Valente Díaz|\N|-96.22,19.17,0
Mexico|Veracruz|Misantla|\N|-96.86,19.93,0
Mexico|Veracruz|Ixtaczoquitlán|\N|-97.06,18.86,0
Mexico|Veracruz|Isla|\N|-95.53,18.03,0
Mexico|Veracruz|Álamo|\N|-97.68,20.91,0
Mexico|Veracruz|Nanchital de Lázaro Cárdenas del Río|Nanchital|-94.41,18.06,0
Mexico|Veracruz|Allende|\N|-94.38,18.13,0
Mexico|Veracruz|Alvarado|\N|-95.77,18.78,0
Mexico|Veracruz|Cosoleacaque|\N|-94.64,18,0
Mexico|Veracruz|Nogales|\N|-97.16,18.82,0
Mexico|Veracruz|Cerro Azul|\N|-97.74,21.19,0
Mexico|Veracruz|Fortín de las Flores|Fortín|-97,18.91,0
Mexico|Veracruz|Altotonga|\N|-97.25,19.77,0
Mexico|Veracruz|Banderilla|\N|-96.94,19.59,0
Mexico|Veracruz|Naranjos|\N|-97.68,21.35,0
Mexico|Veracruz|Xico|\N|-97,19.42,0
Mexico|Veracruz|Lerdo de Tejada|Lerdo|-95.51,18.62,0
Mexico|Veracruz|Carlos A. Carrillo|Carrillo|-95.74,18.37,0
Mexico|Veracruz|Tres Valles|\N|-96.14,18.24,0
Mexico|Veracruz|Las Amapolas|\N|-96.2,19.15,0
Mexico|Veracruz|Fraccionamiento Ciudad Olmeca|Olmeca|-94.55,18.15,0
Mexico|Veracruz|Alto Lucero|\N|-97.44,20.95,0
Mexico|Veracruz|Coscomatepec de Bravo|Coscomatepec|-97.05,19.07,0
Mexico|Veracruz|Independencia|\N|-97.05,20.06,0
Mexico|Veracruz|Oteapan|\N|-94.67,18,0
Mexico|Veracruz|Santiago Tuxtla|Tuxtla|-95.3,18.47,0
Mexico|Veracruz|Juan Rodríguez Clara|Clara|-95.4,17.99,0
Mexico|Veracruz|Tihuatlán|\N|-97.54,20.72,0
Mexico|Veracruz|Palmira|\N|-97.11,18.88,0
Mexico|Veracruz|Sayula de Alemán|Sayula|-94.96,17.88,0
Mexico|Veracruz|Anáhuac|\N|-97.85,22.2,0
Mexico|Veracruz|Filomeno Mata|Filómeno Mata|-97.7,20.2,0
Mexico|Veracruz|General Miguel Alemán|Ciudad Alemán, Ciudad Miguel Alemán, Ciudad General Alemán, Potrero Nuevo|-96.8,18.89,0
Mexico|Veracruz|Jalacingo|\N|-97.31,19.8,0
Mexico|Veracruz|Cuitláhuac|\N|-96.73,18.81,0
Mexico|Veracruz|Paso del Macho|\N|-96.72,18.97,0
Mexico|Veracruz|Gutiérrez Zamora|\N|-97.09,20.45,0
Mexico|Veracruz|Fraccionamiento Puente Moreno|Puente Moreno|-96.16,19.1,0
Mexico|Veracruz|Fraccionamiento Geovillas los Pinos|Geovillas los Pinos|-96.23,19.22,0
Mexico|Veracruz|Oluta|\N|-94.89,17.93,0
Mexico|Veracruz|Tempoal de Sánchez|Tempoal|-98.39,21.52,0
Mexico|Veracruz|Soledad de Doblado|Soledad|-96.42,19.05,0
Mexico|Veracruz|Ángel R. Cabada|Cabada|-95.45,18.59,0
Mexico|Veracruz|Maltrata|\N|-97.28,18.81,0
Mexico|Veracruz|Plan de Ayala|\N|-97.47,20.55,0
Mexico|Veracruz|Córdoba|La Calera, Villa Allende, Río Ceballos, Unquillo|-96.98,18.91,0
Mexico|Veracruz|El Tejar|Tejar|-96.16,19.08,0
Mexico|Veracruz|La Luz Francisco I. Madero|\N|-96.96,18.88,0
Mexico|Veracruz|Chocamán|\N|-97.03,19.01,0
Mexico|Veracruz|Platón Sánchez|\N|-98.37,21.27,0
Mexico|Veracruz|Moralillo|\N|-97.91,22.23,0
Mexico|Veracruz|Ixhuatlán del Sureste|Ixhuatlán|-94.39,18.02,0
Mexico|Veracruz|Teocelo|\N|-96.97,19.39,0
Mexico|Veracruz|Las Vigas de Ramírez|Las Vigas|-97.1,19.64,0
Mexico|Veracruz|Rafael Delgado|\N|-97.07,18.81,0
Mexico|Veracruz|Zaragoza|\N|-94.64,17.95,0
Mexico|Veracruz|Texistepec|\N|-94.81,17.9,0
Mexico|Veracruz|Cd. Cuauhtémoc|Cuauhtémoc|-97.83,22.18,0
Mexico|Veracruz|Boca del Río|\N|-96.11,19.11,0
Mexico|Veracruz|Amatlán de los Reyes|Amatlán|-96.91,18.85,0
Mexico|Veracruz|Naolinco de Victoria|Naolinco|-96.87,19.66,0
Mexico|Veracruz|Playa Vicente|\N|-95.81,17.83,0
Mexico|Veracruz|Zempoala|\N|-96.41,19.44,0
Mexico|Veracruz|Atzacan|Atzacán|-97.09,18.91,0
Mexico|Veracruz|Lomas de Barrillas|\N|-94.53,18.15,0
Mexico|Yucatán|Mérida|\N|-89.62,20.97,0
Mexico|Yucatán|Kanasín|\N|-89.56,20.93,0
Mexico|Yucatán|Valladolid|\N|-88.2,20.69,0
Mexico|Yucatán|Tizimín|\N|-88.16,21.14,0
Mexico|Yucatán|Umán|\N|-89.75,20.88,0
Mexico|Yucatán|Progreso|\N|-89.66,21.28,0
Mexico|Yucatán|Ticul|\N|-89.53,20.4,0
Mexico|Yucatán|Tekax de Álvaro Obregón|Tekax|-89.29,20.2,0
Mexico|Yucatán|Hunucmá|\N|-89.87,21.02,0
Mexico|Yucatán|Motul de Carrillo Puerto|Motul|-89.28,21.1,0
Mexico|Yucatán|Oxkutzcab|\N|-89.42,20.3,0
Mexico|Yucatán|Peto|\N|-88.92,20.13,0
Mexico|Yucatán|Izamal|\N|-89.02,20.93,0
Mexico|Yucatán|Chemax|\N|-87.94,20.66,0
Mexico|Yucatán|Maxcanú|\N|-90,20.58,0
Mexico|Yucatán|Espita|\N|-88.3,21.01,0
Mexico|Yucatán|Muna|Muná|-89.71,20.48,0
Mexico|Yucatán|Acanceh|Acancéh|-89.45,20.81,0
Mexico|Yucatán|Tixkokob|\N|-89.39,21,0
Mexico|Yucatán|Akil|\N|-89.35,20.27,0
Mexico|Yucatán|Tekit|\N|-89.33,20.53,0
Mexico|Yucatán|Tzucacab|\N|-89.05,20.07,0
Mexico|Yucatán|Halachó|\N|-90.08,20.48,0
Mexico|Yucatán|Tecoh|\N|-89.47,20.74,0
Mexico|Zacatecas|Guadalupe|Arenilla|-102.51,22.75,0
Mexico|Zacatecas|Zacatecas|\N|-102.58,22.77,0
Mexico|Zacatecas|Fresnillo|\N|-102.87,23.18,0
Mexico|Zacatecas|Jerez de García Salinas|Jérez|-102.99,22.65,0
Mexico|Zacatecas|Víctor Rosales|Victor Rosales|-102.7,22.95,0
Mexico|Zacatecas|Río Grande|Rio Grande do Sul|-103.04,23.82,0
Mexico|Zacatecas|Loreto|\N|-101.99,22.27,0
Mexico|Zacatecas|Sombrerete|\N|-103.64,23.63,0
Mexico|Zacatecas|Ojocaliente|Ojo Caliente|-102.25,22.57,0
Mexico|Zacatecas|Tlaltenango de Sánchez Román|Tlaltenango|-103.3,21.78,0
Mexico|Zacatecas|Nochistlán de Mejía|Nochistlán|-102.85,21.36,0
Mexico|Zacatecas|Juan Aldama|\N|-103.39,24.29,0
Mexico|Zacatecas|Trancoso|\N|-102.36,22.73,0
Mexico|Zacatecas|Jalpa|\N|-102.98,21.63,0
Mexico|Zacatecas|Miguel Auza|\N|-103.45,24.29,0
Mexico|Zacatecas|Valparaíso|\N|-103.57,22.77,0
Mexico|Zacatecas|Villanueva|\N|-102.88,22.35,0
Nicaragua|Atlántico Norte|Puerto Cabezas|Bilwi|-83.39,14.03,0
Nicaragua|Atlántico Norte|Waslala|\N|-85.39,13.23,0
Nicaragua|Atlántico Norte|Siuna|\N|-84.77,13.73,0
Nicaragua|Atlántico Norte|Bonanza|\N|-84.59,14.03,0
Nicaragua|Atlántico Norte|Rosita|La Rosita|-84.41,13.93,0
Nicaragua|Atlántico Norte|Waspán|Waspam|-83.97,14.74,0
Nicaragua|Atlántico Norte|Mulukukú|\N|-84.97,13.15,0
Nicaragua|Atlántico Norte|Prinzapolka|\N|-83.57,13.4,0
Nicaragua|Atlántico Sur|Bluefields|\N|-83.77,12.01,0
Nicaragua|Atlántico Sur|Nueva Guinea|\N|-84.46,11.69,0
Nicaragua|Atlántico Sur|El Rama|Rama|-84.22,12.15,0
Nicaragua|Atlántico Sur|Muelle de los Bueyes|\N|-84.53,12.07,0
Nicaragua|Atlántico Sur|Corn Island|Isla del Maíz Grande|-83.04,12.17,0
Nicaragua|Atlántico Sur|Laguna de Perlas|\N|-83.68,12.35,0
Nicaragua|Atlántico Sur|Bocana de Paiwas|Paiwas|-85.14,12.8,0
Nicaragua|Atlántico Sur|Kukrahill|\N|-83.75,12.25,0
Nicaragua|Atlántico Sur|Tortuguero|El Tortuguero|-84.2,12.82,0
Nicaragua|Atlántico Sur|La Cruz de Río Grande|\N|-84.18,13.12,0
Nicaragua|Boaco|Boaco|\N|-85.66,12.47,0
Nicaragua|Boaco|Camoapa|\N|-85.51,12.38,0
Nicaragua|Boaco|San Lorenzo|\N|-85.67,12.38,0
Nicaragua|Boaco|Teustepe|\N|-85.8,12.42,0
Nicaragua|Boaco|Santa Lucía|Santa Lucia|-85.72,12.53,0
Nicaragua|Boaco|San José de los Remates|\N|-85.77,12.6,0
Nicaragua|Carazo|Diriamba|\N|-86.25,11.86,0
Nicaragua|Carazo|Jinotepe|\N|-86.2,11.85,0
Nicaragua|Carazo|San Marcos|Samarkus|-86.2,11.92,0
Nicaragua|Carazo|Masatepe|\N|-86.16,11.91,0
Nicaragua|Carazo|Dolores|\N|-86.22,11.85,0
Nicaragua|Carazo|Santa Teresa|\N|-86.22,11.73,0
Nicaragua|Carazo|El Rosario|\N|-86.37,11.78,0
Nicaragua|Carazo|La Paz de Oriente|\N|-86.13,11.82,0
Nicaragua|Carazo|La Conquista|\N|-86.2,11.73,0
Nicaragua|Chinandega|Chinandega|\N|-87.13,12.63,0
Nicaragua|Chinandega|El Viejo|\N|-87.18,12.67,0
Nicaragua|Chinandega|Chichigalpa|\N|-87.03,12.57,0
Nicaragua|Chinandega|Corinto|\N|-87.18,12.48,0
Nicaragua|Chinandega|Somotillo|\N|-86.91,13.04,0
Nicaragua|Chinandega|Villa Nueva|Villanueva|-86.81,12.96,0
Nicaragua|Chinandega|Puerto Morazán|\N|-87.18,12.85,0
Nicaragua|Chinandega|Posoltega|\N|-86.98,12.54,0
Nicaragua|Chinandega|El Realejo|\N|-87.17,12.53,0
Nicaragua|Chinandega|Santo Tomás|Santo Tomás del Norte|-86.93,13.18,0
Nicaragua|Chinandega|Cinco Pinos|\N|-86.87,13.23,0
Nicaragua|Chinandega|San Francisco|\N|-87.45,12.82,0
Nicaragua|Chontales|Juigalpa|\N|-85.38,12.11,0
Nicaragua|Chontales|Santo Tomás|Santo Tomás del Norte|-85.08,12.07,0
Nicaragua|Chontales|Acoyapa|\N|-85.17,11.97,0
Nicaragua|Chontales|Villa Sandino|\N|-84.99,12.05,0
Nicaragua|Chontales|Santo Domingo|Santo Domingo de los Colorados|-85.09,12.27,0
Nicaragua|Chontales|La Libertad|\N|-85.17,12.22,0
Nicaragua|Chontales|San Pedro del Lóvago|San Pedro de Lóvago|-85.12,12.13,0
Nicaragua|Chontales|Cuapa|San Francisco de Cuapa|-85.38,12.27,0
Nicaragua|Chontales|Comalapa|\N|-85.52,12.28,0
Nicaragua|Estelí|Estelí|\N|-86.36,13.09,0
Nicaragua|Estelí|La Trinidad|Medina|-86.18,12.57,0
Nicaragua|Estelí|Condega|\N|-86.4,13.35,0
Nicaragua|Estelí|San Juan de Limay|\N|-86.62,13.17,0
Nicaragua|Estelí|Pueblo Nuevo|Pueblonuevo|-86.48,13.38,0
Nicaragua|Granada|Granada|\N|-85.96,11.94,0
Nicaragua|Granada|Nandaime|\N|-86.06,11.76,0
Nicaragua|Granada|Diriomo|\N|-86.05,11.87,0
Nicaragua|Granada|Diriá|\N|-86.05,11.88,0
Nicaragua|Jinotega|Jinotega|\N|-86,13.1,0
Nicaragua|Jinotega|Wiwilí|Wiwilí de Jinotega|-85.82,13.61,0
Nicaragua|Jinotega|San Rafael del Norte|\N|-86.12,13.22,0
Nicaragua|Jinotega|Santa María de Pantasma|\N|-85.85,13.17,0
Nicaragua|Jinotega|San Sebastián de Yalí|\N|-86.18,13.3,0
Nicaragua|Jinotega|San José de Bocay|\N|-85.53,13.53,0
Nicaragua|Jinotega|El Cuá|\N|-85.75,13.42,0
Nicaragua|Jinotega|La Concordia|\N|-86.17,13.18,0
Nicaragua|León|León|\N|-86.89,12.43,0
Nicaragua|León|La Paz Centro|\N|-86.68,12.33,0
Nicaragua|León|Larreynaga|\N|-86.57,12.67,0
Nicaragua|León|Nagarote|\N|-86.57,12.26,0
Nicaragua|León|El Sauce|\N|-86.54,12.88,0
Nicaragua|León|Telica|\N|-86.87,12.52,0
Nicaragua|León|Achuapa|\N|-86.58,13.05,0
Nicaragua|León|Santa Rosa del Peñón|\N|-86.37,12.8,0
Nicaragua|León|Quezalguaque|\N|-86.9,12.51,0
Nicaragua|León|El Jicaral|\N|-86.38,12.73,0
Nicaragua|Madriz|Somoto|\N|-86.59,13.48,0
Nicaragua|Madriz|San Juan de Río Coco|\N|-86.17,13.55,0
Nicaragua|Madriz|Palacagüina|\N|-86.4,13.45,0
Nicaragua|Madriz|Telpaneca|\N|-86.28,13.53,0
Nicaragua|Madriz|San Lucas|\N|-86.6,13.42,0
Nicaragua|Madriz|Totogalpa|\N|-86.5,13.57,0
Nicaragua|Madriz|Yalagüina|\N|-86.48,13.48,0
Nicaragua|Madriz|San José de Cusmapa|\N|-86.65,13.28,0
Nicaragua|Madriz|Las Sabanas|\N|-86.62,13.35,0
Nicaragua|Managua|Managua|\N|-86.27,12.15,0
Nicaragua|Managua|Tipitapa|\N|-86.1,12.2,0
Nicaragua|Managua|Ciudad Sandino|\N|-86.34,12.16,0
Nicaragua|Managua|Mateare|\N|-86.32,12.23,0
Nicaragua|Managua|San Rafael del Sur|\N|-86.44,11.85,0
Nicaragua|Managua|Ticuantepe|\N|-86.2,12.02,0
Nicaragua|Managua|El Crucero|\N|-86.32,11.98,0
Nicaragua|Managua|Villa El Carmen|\N|-86.52,11.98,0
Nicaragua|Managua|San Francisco|\N|-86.3,12.5,0
Nicaragua|Masaya|Masaya|\N|-86.1,11.98,0
Nicaragua|Masaya|Nindirí|\N|-86.13,12.01,0
Nicaragua|Masaya|La Concepción|Corregimiento La Concepción|-86.18,11.93,0
Nicaragua|Masaya|Niquinohomo|\N|-86.1,11.9,0
Nicaragua|Masaya|Catarina|\N|-86.08,11.92,0
Nicaragua|Masaya|Tisma|\N|-86.02,12.08,0
Nicaragua|Masaya|Nandasmo|\N|-86.12,11.93,0
Nicaragua|Masaya|San Juan de Oriente|\N|-86.08,11.9,0
Nicaragua|Matagalpa|Matagalpa|\N|-85.93,12.93,0
Nicaragua|Matagalpa|Sébaco|\N|-86.05,12.83,0
Nicaragua|Matagalpa|Ciudad Darío|\N|-86.12,12.72,0
Nicaragua|Matagalpa|Río Blanco|Tenango de Río Blanco|-85.23,12.93,0
Nicaragua|Matagalpa|San Isidro|San Isidro de El General|-85.48,12.55,0
Nicaragua|Matagalpa|Matiguás|\N|-85.46,12.83,0
Nicaragua|Matagalpa|El Tuma-La Dalia|\N|-85.75,13.07,0
Nicaragua|Matagalpa|San Ramón|San Ramón de la Unión|-85.83,12.92,0
Nicaragua|Matagalpa|San Dionisio|\N|-85.85,12.75,0
Nicaragua|Matagalpa|Terrabona|\N|-85.97,12.73,0
Nicaragua|Matagalpa|Muy Muy|\N|-85.63,12.77,0
Nicaragua|Nueva Segovia|Ocotal|\N|-86.48,13.64,0
Nicaragua|Nueva Segovia|Jalapa|\N|-86.14,13.92,0
Nicaragua|Nueva Segovia|Quilalí|\N|-86.04,13.57,0
Nicaragua|Nueva Segovia|San Fernando|\N|-86.32,13.68,0
Nicaragua|Nueva Segovia|Wiwili de Abajo|Wiwilí de Nueva Segovia|-85.83,13.62,0
Nicaragua|Nueva Segovia|Mozonte|\N|-86.45,13.65,0
Nicaragua|Nueva Segovia|Ciudad Antigua|\N|-86.32,13.63,0
Nicaragua|Nueva Segovia|Murra|\N|-86.02,13.77,0
Nicaragua|Nueva Segovia|Santa María|Santa María de Dota|-86.72,13.75,0
Nicaragua|Nueva Segovia|Macuelizo|\N|-86.62,13.65,0
Nicaragua|Nueva Segovia|Dipilto|\N|-86.5,13.72,0
Nicaragua|Río San Juan|San Carlos|San Carlos Centro, San Carlos Sud|-84.78,11.13,0
Nicaragua|Río San Juan|El Castillo|\N|-84.4,11.02,0
Nicaragua|Río San Juan|El Almendro|\N|-84.7,11.68,0
Nicaragua|Río San Juan|San Miguelito|Belisario Porras|-84.9,11.4,0
Nicaragua|Río San Juan|Morrito|\N|-85.08,11.62,0
Nicaragua|Río San Juan|San Juan del Norte|\N|-83.7,10.92,0
Nicaragua|Rivas|Rivas|\N|-85.82,11.44,0
Nicaragua|Rivas|Belén|\N|-85.89,11.5,0
Nicaragua|Rivas|San Juan del Sur|\N|-85.86,11.25,0
Nicaragua|Rivas|San Jorge|\N|-85.8,11.45,0
Nicaragua|Rivas|Altagracia|\N|-85.58,11.57,0
Nicaragua|Rivas|Tola|\N|-85.93,11.43,0
Nicaragua|Rivas|Moyogalpa|\N|-85.7,11.53,0
Nicaragua|Rivas|Potosí|Putusi|-85.88,11.5,0
Nicaragua|Rivas|Buenos Aires|\N|-85.82,11.47,0
Nicaragua|Rivas|Cárdenas|\N|-85.52,11.2,0
Panama|Bocas del Toro|Changuinola|\N|-82.52,9.43,0
Panama|Bocas del Toro|Almirante|\N|-82.4,9.3,0
Panama|Bocas del Toro|Guabito|\N|-82.62,9.5,0
Panama|Bocas del Toro|Bocas del Toro|\N|-82.56,9.34,0
Panama|Bocas del Toro|Chiriquí Grande|\N|-82.12,8.95,0
Panama|Bocas del Toro|Barranco|\N|-82.7,9.52,0
Panama|Bocas del Toro|Finca Cincuenta y Uno|Finca 51|-82.69,9.48,0
Panama|Bocas del Toro|Punta Peña|\N|-82.18,8.92,0
Panama|Bocas del Toro|El Silencio|\N|-82.53,9.38,0
Panama|Bocas del Toro|Valle del Risco|Risco|-82.43,9.23,0
Panama|Chiriquí|David|Ciudad David|-82.43,8.44,0
Panama|Chiriquí|Puerto Armuelles|Barú|-82.87,8.28,0
Panama|Chiriquí|La Concepción|Corregimiento La Concepción|-82.62,8.53,0
Panama|Chiriquí|Pedregal|\N|-82.43,8.37,0
Panama|Chiriquí|Volcán|\N|-82.63,8.77,0
Panama|Chiriquí|Las Lomas|Llano del Medio|-82.4,8.43,0
Panama|Chiriquí|Boquete|Alto Boquete, Bajo Boquete|-82.44,8.78,0
Panama|Chiriquí|Canoa|Canoa Internacional, Canoas, Canoa Arriba, Canoa Abajo, Paso Canoa|-81.78,8.43,0
Panama|Chiriquí|Cerro Punta|\N|-82.57,8.85,0
Panama|Chiriquí|Monte Lirio|\N|-82.83,8.78,0
Panama|Chiriquí|Sioguí Abajo|\N|-82.67,8.5,0
Panama|Chiriquí|Bugaba|\N|-82.62,8.48,0
Panama|Chiriquí|Divalá|\N|-82.72,8.42,0
Panama|Chiriquí|Gualaca|\N|-82.29,8.53,0
Panama|Chiriquí|Chiriquí|\N|-82.33,8.4,0
Panama|Chiriquí|Progreso|\N|-82.83,8.45,0
Panama|Chiriquí|Los Algarrobos|\N|-82.43,8.5,0
Panama|Chiriquí|La Esperanza|El Venado|-82.8,8.4,0
Panama|Chiriquí|Santa Marta|\N|-82.7,8.52,0
Panama|Chiriquí|Río Sereno|\N|-82.86,8.82,0
Panama|Chiriquí|Sortová|\N|-82.65,8.55,0
Panama|Chiriquí|Aserrío de Gariché|\N|-82.8,8.48,0
Panama|Chiriquí|Dolega|\N|-82.42,8.56,0
Panama|Chiriquí|Finca Blanco|\N|-82.87,8.38,0
Panama|Chiriquí|Guarumal|\N|-82.53,8.35,0
Panama|Chiriquí|Finca Corredor|\N|-82.85,8.35,0
Panama|Chiriquí|Alanje|\N|-82.54,8.4,0
Panama|Chiriquí|Burica|Burica Adentro|-82.87,8.03,0
Panama|Chiriquí|Boquerón|\N|-82.56,8.5,0
Panama|Chiriquí|Tolé|\N|-81.66,8.25,0
Panama|Chiriquí|San Andrés|San Andrés de Cuerquía|-82.73,8.6,0
Panama|Chiriquí|Gómez|\N|-82.73,8.57,0
Panama|Chiriquí|Potrerillos Abajo|\N|-82.48,8.65,0
Panama|Chiriquí|Santo Domingo|Santo Domingo de los Colorados|-82.72,8.5,0
Panama|Chiriquí|Pueblo Nuevo|Pueblonuevo|-82.42,8.57,0
Panama|Chiriquí|La Victoria|Puerto La Victoria|-82.25,8.45,0
Panama|Chiriquí|Tijeras|\N|-82.55,8.47,0
Panama|Chiriquí|Quiteño|\N|-82.4,8.47,0
Panama|Chiriquí|Palmira|\N|-82.45,8.72,0
Panama|Chiriquí|Los Anastacios|\N|-82.42,8.53,0
Panama|Chiriquí|Plaza de Caisán|\N|-82.82,8.73,0
Panama|Chiriquí|Sioguí Arriba|\N|-82.68,8.53,0
Panama|Chiriquí|Mata del Nance|\N|-82.4,8.45,0
Panama|Chiriquí|San Félix|\N|-81.87,8.28,0
Panama|Chiriquí|Potrerillos Arriba|\N|-82.5,8.68,0
Panama|Chiriquí|Pueblo Viejo|\N|-81.67,8.25,0
Panama|Chiriquí|Remedios|\N|-81.84,8.23,0
Panama|Chiriquí|Celmira|\N|-82.8,8.53,0
Panama|Chiriquí|La Estrella|\N|-82.67,8.52,0
Panama|Chiriquí|Berbá|\N|-82.75,8.35,0
Panama|Chiriquí|Bágala|\N|-82.53,8.47,0
Panama|Chiriquí|Caimito|\N|-82.43,8.55,0
Panama|Chiriquí|Gariché|\N|-82.78,8.48,0
Panama|Chiriquí|Horconcitos|\N|-82.16,8.32,0
Panama|Coclé|Aguadulce|\N|-80.54,8.24,0
Panama|Coclé|Antón|\N|-80.26,8.41,0
Panama|Coclé|Penonomé|\N|-80.36,8.51,0
Panama|Coclé|Pocrí|\N|-80.55,8.27,0
Panama|Coclé|Natá|\N|-80.52,8.33,0
Panama|Coclé|Río Hato|\N|-80.17,8.38,0
Panama|Coclé|Vista Hermosa|Vistahermosa|-80.37,8.53,0
Panama|Coclé|Capellanía|\N|-80.55,8.3,0
Panama|Coclé|Chigoré|\N|-80.35,8.53,0
Panama|Coclé|La Pintada|\N|-80.44,8.6,0
Panama|Coclé|Churuquita Grande|\N|-80.27,8.6,0
Panama|Coclé|La Loma|\N|-80.63,8.17,0
Panama|Coclé|El Roble|\N|-80.65,8.17,0
Panama|Coclé|Juan Díaz|\N|-80.28,8.47,0
Panama|Coclé|Llano Marín|\N|-80.33,8.5,0
Panama|Coclé|Los Pollos|\N|-80.18,8.38,0
Panama|Coclé|El Caño|\N|-80.52,8.4,0
Panama|Coclé|Coclé|\N|-80.43,8.45,0
Panama|Coclé|El Copé|\N|-80.6,8.62,0
Panama|Coclé|Las Guías Oriente|\N|-80.07,8.43,0
Panama|Coclé|Churuquita Chiquita|\N|-80.28,8.57,0
Panama|Coclé|Río Grande|Rio Grande do Sul|-80.48,8.42,0
Panama|Coclé|El Cortezo|\N|-80.6,8.35,0
Panama|Coclé|El Cristo|\N|-80.62,8.25,0
Panama|Coclé|Alto de la Estancia|\N|-80.17,8.6,0
Panama|Coclé|El Coco|\N|-80.35,8.4,0
Panama|Coclé|Las Lomas|Llano del Medio|-80.38,8.5,0
Panama|Coclé|Entradero|El Entradero|-80.22,8.57,0
Panama|Coclé|Chiguirí Arriba|\N|-80.18,8.67,0
Panama|Coclé|La Candelaria|\N|-80.32,8.63,0
Panama|Coclé|Caimito|\N|-80.23,8.62,0
Panama|Coclé|Cañaveral|\N|-80.43,8.52,0
Panama|Coclé|Olá|\N|-80.64,8.42,0
Panama|Colón|Colón|Genova|-79.9,9.36,0
Panama|Colón|Cativá|\N|-79.84,9.36,0
Panama|Colón|Puerto Escondido|Tepeolulco|-80.09,9.19,0
Panama|Colón|Sabanitas|Sabanita|-79.8,9.34,0
Panama|Colón|Puerto Pilón|\N|-79.79,9.36,0
Panama|Colón|Margarita|\N|-79.89,9.33,0
Panama|Colón|Río Alejandro|\N|-79.79,9.38,0
Panama|Colón|Buena Vista|\N|-79.7,9.27,0
Panama|Colón|Nuevo Vigía|\N|-79.61,9.24,0
Panama|Colón|Santa Rita Arriba|\N|-79.78,9.34,0
Panama|Colón|Quebrada Bonita Adentro|\N|-79.7,9.3,0
Panama|Colón|Escobal|\N|-79.96,9.15,0
Panama|Colón|Gatún|Río Gatún|-79.77,9.29,0
Panama|Colón|El Giral|\N|-79.69,9.25,0
Panama|Colón|Palmas Bellas|\N|-80.09,9.23,0
Panama|Colón|Portobelo|\N|-79.65,9.55,0
Panama|Colón|Nuevo San Juan|\N|-79.66,9.22,0
Panama|Colón|Río Rita|\N|-79.79,9.3,0
Panama|Colón|Río Duque|\N|-79.68,9.27,0
Panama|Colón|María Chiquita|\N|-79.76,9.44,0
Panama|Colón|Salamanca|\N|-79.6,9.34,0
Panama|Colón|El Valle de la Unión|\N|-79.66,9.24,0
Panama|Darién|La Palma|Chepigana|-78.15,8.41,0
Panama|Darién|Yaviza|\N|-77.68,8.18,0
Panama|Darién|Jaqué|\N|-78.17,7.52,0
Panama|Darién|Garachiné|\N|-78.36,8.06,0
Panama|Darién|Metetí|\N|-77.97,8.5,0
Panama|Darién|Santa Fé|Santa Fe, Santo Tomé, Recreo, San José del Rincón|-78.15,8.65,0
Panama|Darién|El Real de Santa María|\N|-77.71,8.13,0
Panama|Emberá|Capetí|\N|-77.58,8.08,0
Panama|Emberá|Puerto Indio|Sambú|-78.17,8.02,0
Panama|Herrera|Chitré|\N|-80.42,7.97,0
Panama|Herrera|Pesé|\N|-80.61,7.9,0
Panama|Herrera|Parita|\N|-80.51,8,0
Panama|Herrera|Ocú|\N|-80.78,7.94,0
Panama|Herrera|Santa María|Santa María de Dota|-80.66,8.12,0
Panama|Herrera|El Rincón|\N|-80.62,8.12,0
Panama|Herrera|Las Minas|\N|-80.74,7.8,0
Panama|Herrera|Boca de Parita|\N|-80.45,8.02,0
Panama|Herrera|Los Pozos|\N|-80.62,7.78,0
Panama|Kuna de Madungandí|Ipetí|Ipetí Kuna|-78.51,8.97,0
Panama|Kuna de Madungandí|Icantí|Aguas Claras|-78.68,9.21,0
Panama|Kuna de Wargandí|Wala|Uala|-78.06,8.98,0
Panama|Kuna de Wargandí|Mortí|\N|-77.92,8.85,0
Panama|Kuna Yala|Ustupo|Isla Conejo Pintado, Ñeque|-77.93,9.13,0
